"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $3793.69831486361/ETH","TxnFee(ETH)","TxnFee(USD)","Historical $Price/ETH","Status","ErrCode","Method"
"0xeb646fcfc11c84b01863c5fc17e107458c5f56cac45b4e422cde45fbb630a0a2","50471955","1717331108","2024-06-02 12:25:08","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003523","0.133651991632645","","","","0x50a24a00",""
"0xbd01ae3680de5d9ed6fe94885707ed0bbd9588a567080b1b588b639f3b1ed3c5","50471972","1717331112","2024-06-02 12:25:12","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003585","0.13600408458786","","","","0x50a24a00",""
"0xe2dc0c2da43943eba34e2ea9ce035c54e7a8e1d6d54a23ae32d52e9e8b19a9b3","50471987","1717331116","2024-06-02 12:25:16","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003541","0.13433485732932","","","","0x50a24a00",""
"0x6b736900846c057f48895c15e087a14cb596479b704fa97d35bf0a4afc0abee2","50472002","1717331120","2024-06-02 12:25:20","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003523","0.133651991632645","","","","0x50a24a00",""
"0xbcd6ec9a03048ee6524b6d8f863bfd81565a31bed00350852f0718fb01c0c46c","50472017","1717331125","2024-06-02 12:25:25","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003514","0.133310558784307","","","","0x50a24a00",""
"0x40fcc0a5784f09cecb5296220be04aeb53407dedf824aa731eb85fc73e43e8fb","50472031","1717331128","2024-06-02 12:25:28","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003496","0.132627693087632","","","","0x50a24a00",""
"0x899af611124e3cf7ed68f343e5f4be262905888b36475bc374ddf7291ba8b24e","50472045","1717331132","2024-06-02 12:25:32","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003514","0.133310558784307","","","","0x50a24a00",""
"0xa1bc91ee4dac493d3bd86a759d7c3dc454b1774874f795167d3eda7572e81501","50472060","1717331136","2024-06-02 12:25:36","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003496","0.132627693087632","","","","0x50a24a00",""
"0xe3cbc51817d365a541518067e9757d04a5ff1c56fdb804fa196ecfb2aa0fe1ab","50472074","1717331140","2024-06-02 12:25:40","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00003558","0.134979786042847","","","","0x50a24a00",""
"0x127bc2aeae333bb0b6987e6c601b1310775d3a8ba2c47a326b099ae097a2db78","50472089","1717331144","2024-06-02 12:25:44","0x5fc9e2028472c4419677ffab72cd81136aaf915a","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.0000347","0.131641331525767","","","","0x50a24a00",""
