"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $3794.50237236702/ETH","TxnFee(ETH)","TxnFee(USD)","Historical $Price/ETH","Status","ErrCode","Method"
"0x30f071a35fd5ab863986f8aca2bb910dda87431d0ffcead5f04e2166817fae27","50169828","1717251912","2024-06-01 14:25:12","0x77d39851630069f55e4caacc1db793c7973e7876","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.0000031","0.0117629573543378","3812.81","","","0xceaa3182",""
"0xe85fe3b8074cfe3761cf6efbcd936bed5493eca2f933e3020efeea2bc5e937e1","50169880","1717251925","2024-06-01 14:25:25","0x77d39851630069f55e4caacc1db793c7973e7876","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00000402","0.0152538995369154","3812.81","","","0xd0847fae",""
"0xdc36034d23fea401fedf01b099b565c2676237c6efbf4c96adff3115485fca3e","50169887","1717251927","2024-06-01 14:25:27","0x77d39851630069f55e4caacc1db793c7973e7876","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.0000031","0.0117629573543378","3812.81","","","0xceaa3182",""
"0xdf6394b4754011ddcddffc8410693fa99468d66206edf6f4ff6d33dd06df43d8","50169937","1717251940","2024-06-01 14:25:40","0x77d39851630069f55e4caacc1db793c7973e7876","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00000402","0.0152538995369154","3812.81","","","0xd0847fae",""
"0x71fcfe29a9718c0fcd0dfba010d5a73013f20f37cd9f7a3a441d27cbd0808e13","50169944","1717251941","2024-06-01 14:25:41","0x77d39851630069f55e4caacc1db793c7973e7876","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.0000031","0.0117629573543378","3812.81","","","0xceaa3182",""
"0x190dbf61b264ea4c7bf37084fe6dc898f3e55d699f3e2bf9f7df5aec96a47f48","50169993","1717251954","2024-06-01 14:25:54","0x77d39851630069f55e4caacc1db793c7973e7876","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00000402","0.0152538995369154","3812.81","","","0xd0847fae",""
"0xf4c87041b88ab408c5a04348dc13b648c1e221557120b137274ff0bbd82ae6a2","50170000","1717251956","2024-06-01 14:25:56","0x77d39851630069f55e4caacc1db793c7973e7876","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.0000031","0.0117629573543378","3812.81","","","0xceaa3182",""
"0x113df269a39d42b73e6bcaf02667429dbefe7f6ef1f1d1e65a9f0f6136a8d067","50170050","1717251969","2024-06-01 14:26:09","0x77d39851630069f55e4caacc1db793c7973e7876","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00000402","0.0152538995369154","3812.81","","","0xd0847fae",""
"0xdf0e221be9695b96d676038fa9899379ba13b64b0e91fd8bc5b84f740ad7440c","50170059","1717251971","2024-06-01 14:26:11","0x77d39851630069f55e4caacc1db793c7973e7876","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.0000031","0.0117629573543378","3812.81","","","0xceaa3182",""
"0xd41e5ec2b24a09c855387f469325826c1c3c18663d938f7eb9ca8816d2527308","50170113","1717251985","2024-06-01 14:26:25","0x77d39851630069f55e4caacc1db793c7973e7876","0x33a539e2469c8d3421b3ff29cc7b7de1e695ebfe","","0","0","0","0.00000402","0.0152538995369154","3812.81","","","0xd0847fae",""
